Año;Departamento;Municipio;grupo_etario;sexo;cantidad
2020;SANTA ROSA;SAN RAFAEL LAS FLORES;1m-2m;F;1
2020;SANTA ROSA;SANTA CRUZ NARANJO;1m-2m;F;1
2020;SANTA ROSA;TAXISCO;1m-2m;F;3
2020;SOLOLA;SAN JOSÉ CHACAYÁ;1m-2m;F;1
2020;SOLOLA;SANTA CRUZ LA LAGUNA;1m-2m;F;1
2020;SOLOLA;SOLOLÁ;1m-2m;F;3
2020;SUCHITEPEQUEZ;SANTA BÁRBARA;1m-2m;F;2
2020;TOTONICAPAN;MOMOSTENANGO;1m-2m;F;1
2020;TOTONICAPAN;SAN BARTOLO;1m-2m;F;3
2020;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;1m-2m;F;20
2020;TOTONICAPAN;SAN FRANCISCO EL ALTO;1m-2m;F;2
2020;TOTONICAPAN;TOTONICAPÁN;1m-2m;F;7
2021;ALTA VERAPAZ;CAHABÓN;1m-2m;F;2
2021;ALTA VERAPAZ;CHISEC;1m-2m;F;2
2021;ALTA VERAPAZ;COBÁN;1m-2m;F;9
2021;ALTA VERAPAZ;PANZOS;1m-2m;F;2
2021;ALTA VERAPAZ;RAXRUHA;1m-2m;F;1
2021;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;1m-2m;F;4
2021;ALTA VERAPAZ;SAN JUAN CHAMELCO;1m-2m;F;4
2021;ALTA VERAPAZ;SAN PEDRO CARCHÁ;1m-2m;F;3
2021;ALTA VERAPAZ;SENAHÚ;1m-2m;F;2
2021;ALTA VERAPAZ;TACTIC;1m-2m;F;2
2021;ALTA VERAPAZ;TAMAHÚ;1m-2m;F;1
2021;ALTA VERAPAZ;TUCURÚ;1m-2m;F;1
2021;BAJA VERAPAZ;CUBULCO;1m-2m;F;7
2021;BAJA VERAPAZ;SALAMÁ;1m-2m;F;8
2021;CHIMALTENANGO;ACATENANGO;1m-2m;F;1
2021;CHIMALTENANGO;CHIMALTENANGO;1m-2m;F;7
2021;CHIMALTENANGO;EL TEJAR;1m-2m;F;1
2021;CHIMALTENANGO;PATZICÍA;1m-2m;F;2
2021;CHIMALTENANGO;PATZÚN;1m-2m;F;5
2021;CHIMALTENANGO;SAN ANDRÉS ITZAPA;1m-2m;F;5
2021;CHIMALTENANGO;SAN JOSÉ POAQUIL;1m-2m;F;9
2021;CHIMALTENANGO;SAN JUAN COMALAPA;1m-2m;F;7
2021;CHIMALTENANGO;SANTA APOLONIA;1m-2m;F;5
2021;CHIMALTENANGO;SANTA CRUZ BALANYÁ;1m-2m;F;13
2021;CHIMALTENANGO;TECPÁN GUATEMALA;1m-2m;F;12
2021;CHIMALTENANGO;YEPOCAPA;1m-2m;F;1
2021;EL PETEN;LA LIBERTAD;1m-2m;F;9
2021;EL PETEN;LAS CRUCES;1m-2m;F;1
2021;EL PETEN;SAN FRANCISCO;1m-2m;F;1
2021;EL PETEN;SAN JOSÉ;1m-2m;F;1
2021;EL PETEN;SAN LUIS;1m-2m;F;1
2021;EL PETEN;SAYAXCHÉ;1m-2m;F;22
2021;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;1m-2m;F;1
2021;EL PROGRESO;SAN ANTONIO LA PAZ;1m-2m;F;1
2021;EL PROGRESO;SANARATE;1m-2m;F;2
2021;ESCUINTLA;ESCUINTLA;1m-2m;F;12
2021;ESCUINTLA;MASAGUA;1m-2m;F;2
2021;ESCUINTLA;NUEVA CONCEPCIÓN;1m-2m;F;2
2021;ESCUINTLA;PALÍN;1m-2m;F;1
2021;ESCUINTLA;SAN VICENTE PACAYA;1m-2m;F;2
2021;GUATEMALA;CHINAUTLA;1m-2m;F;1
2021;GUATEMALA;CHUARRANCHO;1m-2m;F;1
2021;GUATEMALA;FRAIJANES;1m-2m;F;2
2021;GUATEMALA;GUATEMALA;1m-2m;F;24
2021;GUATEMALA;MIXCO;1m-2m;F;3
2021;GUATEMALA;PALENCIA;1m-2m;F;3
2021;GUATEMALA;SAN JOSÉ PINULA;1m-2m;F;5
2021;GUATEMALA;SAN JUAN SACATEPÉQUEZ;1m-2m;F;11
2021;GUATEMALA;SAN MIGUEL PETAPA;1m-2m;F;1
2021;GUATEMALA;SAN PEDRO AYAMPUC;1m-2m;F;1
2021;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;1m-2m;F;3
2021;GUATEMALA;SANTA CATARINA PINULA;1m-2m;F;6
2021;GUATEMALA;VILLA CANALES;1m-2m;F;3
2021;HUEHUETENANGO;AGUACATÁN;1m-2m;F;53
2021;HUEHUETENANGO;BARILLAS;1m-2m;F;2
2021;HUEHUETENANGO;CHIANTLA;1m-2m;F;3
2021;HUEHUETENANGO;COLOTENANGO;1m-2m;F;4
2021;HUEHUETENANGO;CONCEPCIÓN HUISTA;1m-2m;F;3
2021;HUEHUETENANGO;CUILCO;1m-2m;F;1
2021;HUEHUETENANGO;HUEHUETENANGO;1m-2m;F;9
2021;HUEHUETENANGO;LA DEMOCRACIA;1m-2m;F;6
2021;HUEHUETENANGO;LA LIBERTAD;1m-2m;F;7
2021;HUEHUETENANGO;NENTÓN;1m-2m;F;3
2021;HUEHUETENANGO;PETATÁN;1m-2m;F;1
2021;HUEHUETENANGO;SAN ANTONIO HUISTA;1m-2m;F;1
2021;HUEHUETENANGO;SAN GASPAR IXCHIL;1m-2m;F;1
2021;HUEHUETENANGO;SAN ILDELFONSO IXTAHUACÁN;1m-2m;F;1
2021;HUEHUETENANGO;SAN JUAN IXCOY;1m-2m;F;4
2021;HUEHUETENANGO;SAN MATEO IXTATÁN;1m-2m;F;6
2021;HUEHUETENANGO;SAN MIGUEL ACATÁN;1m-2m;F;2
2021;HUEHUETENANGO;SAN PEDRO NECTA;1m-2m;F;3
2021;HUEHUETENANGO;SAN PEDRO SOLOMA;1m-2m;F;1
2021;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;1m-2m;F;20
2021;HUEHUETENANGO;SAN RAFAEL PETZAL;1m-2m;F;1
2021;HUEHUETENANGO;SAN SEBASTIÁN COATÁN;1m-2m;F;7
2021;HUEHUETENANGO;SAN SEBASTIÁN HUEHUETENANGO;1m-2m;F;78
2021;HUEHUETENANGO;SANTA BÁRBARA;1m-2m;F;5
2021;HUEHUETENANGO;SANTA EULALIA;1m-2m;F;3
2021;HUEHUETENANGO;TECTITÁN;1m-2m;F;1
2021;HUEHUETENANGO;TODOS SANTOS CUCHUMATÁN;1m-2m;F;3
2021;IZABAL;LIVINGSTON;1m-2m;F;1
2021;IZABAL;LOS AMATES;1m-2m;F;1
2021;IZABAL;MORALES;1m-2m;F;2
2021;IZABAL;PUERTO BARRIOS;1m-2m;F;1
2021;JALAPA;JALAPA;1m-2m;F;4
2021;JALAPA;SAN PEDRO PINULA;1m-2m;F;2
2021;JUTIAPA;AGUA BLANCA;1m-2m;F;1
2021;JUTIAPA;ATESCATEMPA;1m-2m;F;1
2021;JUTIAPA;COMAPA;1m-2m;F;1
2021;JUTIAPA;EL PROGRESO;1m-2m;F;1
2021;JUTIAPA;JUTIAPA;1m-2m;F;1
2021;JUTIAPA;MOYUTA;1m-2m;F;2
2021;JUTIAPA;SANTA CATARINA MITA;1m-2m;F;1
2021;QUETZALTENANGO;CABRICÁN;1m-2m;F;12
2021;QUETZALTENANGO;CAJOLÁ;1m-2m;F;11
2021;QUETZALTENANGO;CANTEL;1m-2m;F;4
2021;QUETZALTENANGO;COLOMBA;1m-2m;F;2
2021;QUETZALTENANGO;EL PALMAR;1m-2m;F;4
2021;QUETZALTENANGO;OLINTEPEQUE;1m-2m;F;2
2021;QUETZALTENANGO;PALESTINA DE LOS ALTOS;1m-2m;F;5
2021;QUETZALTENANGO;QUETZALTENANGO;1m-2m;F;7
2021;QUETZALTENANGO;SAN CARLOS SIJA;1m-2m;F;2
2021;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;1m-2m;F;1
2021;QUETZALTENANGO;SAN JUAN OSTUNCALCO;1m-2m;F;14
2021;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;1m-2m;F;11
2021;QUETZALTENANGO;ZUNIL;1m-2m;F;2
2021;QUICHE;CHAJUL;1m-2m;F;1
2021;QUICHE;CHICHICASTENANGO;1m-2m;F;12
2021;QUICHE;CHINIQUE;1m-2m;F;1
2021;QUICHE;CUNÉN;1m-2m;F;1
2021;QUICHE;IXCÁN;1m-2m;F;13
2021;QUICHE;NEBAJ;1m-2m;F;7
2021;QUICHE;SAN ANTONIO ILOTENANGO;1m-2m;F;1
2021;QUICHE;SANTA CRUZ DEL QUICHÉ;1m-2m;F;3
2021;QUICHE;ZACUALPA;1m-2m;F;4
2021;RETALHULEU;RETALHULEU;1m-2m;F;2
2021;SACATEPEQUEZ;ALOTENANGO;1m-2m;F;3
2021;SACATEPEQUEZ;ANTIGUA GUATEMALA;1m-2m;F;1
2021;SACATEPEQUEZ;CIUDAD VIEJA;1m-2m;F;3
2021;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;1m-2m;F;2
2021;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;1m-2m;F;2
2021;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;1m-2m;F;1
2021;SACATEPEQUEZ;SUMPANGO;1m-2m;F;2
2021;SAN MARCOS;EL QUETZAL;1m-2m;F;1
2021;SAN MARCOS;ESQUIPULAS PALO GORDO;1m-2m;F;3
2021;SAN MARCOS;MALACATÁN;1m-2m;F;2
2021;SAN MARCOS;NUEVO PROGRESO;1m-2m;F;1
2021;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;1m-2m;F;10
2021;SAN MARCOS;SAN CRISTÓBAL CUCHO;1m-2m;F;3
2021;SANTA ROSA;CASILLAS;1m-2m;F;1
2021;SANTA ROSA;GUAZACAPÁN;1m-2m;F;1
2021;SANTA ROSA;ORATORIO;1m-2m;F;1
2021;SANTA ROSA;SANTA ROSA DE LIMA;1m-2m;F;1
2021;SOLOLA;SAN ANDRÉS SEMETABAJ;1m-2m;F;1
2021;SOLOLA;SAN PABLO LA LAGUNA;1m-2m;F;1
2021;SUCHITEPEQUEZ;SANTA BÁRBARA;1m-2m;F;3
2021;TOTONICAPAN;SAN BARTOLO;1m-2m;F;5
2021;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;1m-2m;F;3
2021;TOTONICAPAN;SAN FRANCISCO EL ALTO;1m-2m;F;5
2021;TOTONICAPAN;TOTONICAPÁN;1m-2m;F;5
2022;ALTA VERAPAZ;CAHABÓN;1m-2m;F;2
2022;ALTA VERAPAZ;CHISEC;1m-2m;F;2
2022;ALTA VERAPAZ;COBÁN;1m-2m;F;6
2022;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;1m-2m;F;4
2022;ALTA VERAPAZ;RAXRUHA;1m-2m;F;1
2022;ALTA VERAPAZ;SAN JUAN CHAMELCO;1m-2m;F;2
2022;ALTA VERAPAZ;SAN PEDRO CARCHÁ;1m-2m;F;6
2022;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;1m-2m;F;1
2022;ALTA VERAPAZ;SENAHÚ;1m-2m;F;1
2022;ALTA VERAPAZ;TAMAHÚ;1m-2m;F;1
2022;ALTA VERAPAZ;TUCURÚ;1m-2m;F;1
2022;BAJA VERAPAZ;PURULHÁ;1m-2m;F;1
2022;BAJA VERAPAZ;RABINAL;1m-2m;F;1
2022;CHIMALTENANGO;ACATENANGO;1m-2m;F;2
2022;CHIMALTENANGO;CHIMALTENANGO;1m-2m;F;7
2022;CHIMALTENANGO;EL TEJAR;1m-2m;F;5
2022;CHIMALTENANGO;PARRAMOS;1m-2m;F;1
2022;CHIMALTENANGO;PATZICÍA;1m-2m;F;4
2022;CHIMALTENANGO;PATZÚN;1m-2m;F;3
2022;CHIMALTENANGO;SAN ANDRÉS ITZAPA;1m-2m;F;2
2022;CHIMALTENANGO;SAN JOSÉ POAQUIL;1m-2m;F;4
2022;CHIMALTENANGO;SAN JUAN COMALAPA;1m-2m;F;3
2022;CHIMALTENANGO;SAN MARTÍN JILOTEPEQUE;1m-2m;F;3
2022;CHIMALTENANGO;SANTA APOLONIA;1m-2m;F;1
2022;CHIMALTENANGO;SANTA CRUZ BALANYÁ;1m-2m;F;14
2022;CHIMALTENANGO;TECPÁN GUATEMALA;1m-2m;F;13
2022;CHIMALTENANGO;YEPOCAPA;1m-2m;F;5
2022;CHIQUIMULA;CAMOTÁN;1m-2m;F;1
2022;CHIQUIMULA;CHIQUIMULA;1m-2m;F;9
2022;CHIQUIMULA;ESQUIPULAS;1m-2m;F;1
2022;CHIQUIMULA;OLOPA;1m-2m;F;4
2022;CHIQUIMULA;QUETZALTEPEQUE;1m-2m;F;2
2022;CHIQUIMULA;SAN JUAN LA ERMITA;1m-2m;F;2
2022;EL PETEN;LA LIBERTAD;1m-2m;F;23
2022;EL PETEN;LAS CRUCES;1m-2m;F;5
2022;EL PETEN;SAN BENITO;1m-2m;F;1
2022;EL PETEN;SAYAXCHÉ;1m-2m;F;28
2022;EL PROGRESO;SANARATE;1m-2m;F;5
2022;ESCUINTLA;ESCUINTLA;1m-2m;F;4
2022;ESCUINTLA;LA GOMERA;1m-2m;F;2
2022;ESCUINTLA;PALÍN;1m-2m;F;3
2022;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;1m-2m;F;4
2022;ESCUINTLA;SIQUINALÁ;1m-2m;F;2
2022;ESCUINTLA;TIQUISATE;1m-2m;F;1
2022;GUATEMALA;AMATITLÁN;1m-2m;F;5
2022;GUATEMALA;CHINAUTLA;1m-2m;F;1
2022;GUATEMALA;FRAIJANES;1m-2m;F;4
2022;GUATEMALA;GUATEMALA;1m-2m;F;57
2022;GUATEMALA;MIXCO;1m-2m;F;6
2022;GUATEMALA;PALENCIA;1m-2m;F;1
2022;GUATEMALA;SAN JOSÉ DEL GOLFO;1m-2m;F;1
2022;GUATEMALA;SAN JOSÉ PINULA;1m-2m;F;8
2022;GUATEMALA;SAN JUAN SACATEPÉQUEZ;1m-2m;F;6
2022;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;1m-2m;F;1
2022;GUATEMALA;SAN RAYMUNDO;1m-2m;F;1
2022;GUATEMALA;SANTA CATARINA PINULA;1m-2m;F;4
2022;GUATEMALA;VILLA CANALES;1m-2m;F;13
2022;HUEHUETENANGO;AGUACATÁN;1m-2m;F;41
2022;HUEHUETENANGO;BARILLAS;1m-2m;F;4
2022;HUEHUETENANGO;CHIANTLA;1m-2m;F;2
2022;HUEHUETENANGO;COLOTENANGO;1m-2m;F;3
2022;HUEHUETENANGO;CONCEPCIÓN HUISTA;1m-2m;F;1
2022;HUEHUETENANGO;CUILCO;1m-2m;F;1
2022;HUEHUETENANGO;HUEHUETENANGO;1m-2m;F;9
2022;HUEHUETENANGO;JACALTENANGO;1m-2m;F;1
2022;HUEHUETENANGO;LA DEMOCRACIA;1m-2m;F;1
2022;HUEHUETENANGO;LA LIBERTAD;1m-2m;F;7
2022;HUEHUETENANGO;NENTÓN;1m-2m;F;1
2022;HUEHUETENANGO;SAN JUAN IXCOY;1m-2m;F;1
2022;HUEHUETENANGO;SAN MATEO IXTATÁN;1m-2m;F;9
2022;HUEHUETENANGO;SAN PEDRO NECTA;1m-2m;F;2
2022;HUEHUETENANGO;SAN PEDRO SOLOMA;1m-2m;F;1
2022;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;1m-2m;F;4
2022;HUEHUETENANGO;SAN RAFAEL PETZAL;1m-2m;F;2
2022;HUEHUETENANGO;SAN SEBASTIÁN COATÁN;1m-2m;F;7
2022;HUEHUETENANGO;SAN SEBASTIÁN HUEHUETENANGO;1m-2m;F;47
2022;HUEHUETENANGO;SANTA BÁRBARA;1m-2m;F;1
2022;HUEHUETENANGO;SANTA EULALIA;1m-2m;F;2
2022;HUEHUETENANGO;TECTITÁN;1m-2m;F;5
2022;HUEHUETENANGO;TODOS SANTOS CUCHUMATÁN;1m-2m;F;1
2022;HUEHUETENANGO;UNION CANTINIL;1m-2m;F;3
2022;IZABAL;LIVINGSTON;1m-2m;F;1
2022;IZABAL;LOS AMATES;1m-2m;F;2
2022;IZABAL;MORALES;1m-2m;F;1
2022;IZABAL;PUERTO BARRIOS;1m-2m;F;1
2022;JALAPA;JALAPA;1m-2m;F;8
2022;JALAPA;MATAQUESCUINTLA;1m-2m;F;1
2022;JALAPA;SAN CARLOS ALZATATE;1m-2m;F;4
2022;JALAPA;SAN LUIS JILOTEPEQUE;1m-2m;F;1
2022;JUTIAPA;CONGUACO;1m-2m;F;2
2022;JUTIAPA;EL PROGRESO;1m-2m;F;2
2022;JUTIAPA;JALPATAGUA;1m-2m;F;1
2022;JUTIAPA;MOYUTA;1m-2m;F;1
2022;JUTIAPA;SANTA CATARINA MITA;1m-2m;F;3
2022;QUETZALTENANGO;CABRICÁN;1m-2m;F;23
2022;QUETZALTENANGO;CAJOLÁ;1m-2m;F;24
2022;QUETZALTENANGO;CANTEL;1m-2m;F;4
2022;QUETZALTENANGO;COATEPEQUE;1m-2m;F;2
2022;QUETZALTENANGO;EL PALMAR;1m-2m;F;11
2022;QUETZALTENANGO;PALESTINA DE LOS ALTOS;1m-2m;F;1
2022;QUETZALTENANGO;QUETZALTENANGO;1m-2m;F;8
2022;QUETZALTENANGO;SALCAJÁ;1m-2m;F;1
2022;QUETZALTENANGO;SAN CARLOS SIJA;1m-2m;F;6
2022;QUETZALTENANGO;SAN JUAN OSTUNCALCO;1m-2m;F;13
2022;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;1m-2m;F;9
2022;QUICHE;CHAJUL;1m-2m;F;2
2022;QUICHE;CHICHÉ;1m-2m;F;1
2022;QUICHE;CHICHICASTENANGO;1m-2m;F;5
2022;QUICHE;IXCÁN;1m-2m;F;10
2022;QUICHE;NEBAJ;1m-2m;F;14
2022;QUICHE;SAN ANTONIO ILOTENANGO;1m-2m;F;1
2022;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;1m-2m;F;3
2022;QUICHE;SAN JUAN COTZAL;1m-2m;F;2
2022;QUICHE;SAN PEDRO JOCOPILAS;1m-2m;F;1
2022;QUICHE;SANTA CRUZ DEL QUICHÉ;1m-2m;F;1
2022;QUICHE;ZACUALPA;1m-2m;F;3
2022;RETALHULEU;SAN SEBASTIÁN;1m-2m;F;1
2022;RETALHULEU;SANTA CRUZ MULÚA;1m-2m;F;3
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;1m-2m;F;18
2022;SACATEPEQUEZ;CIUDAD VIEJA;1m-2m;F;4
2022;SACATEPEQUEZ;JOCOTENANGO;1m-2m;F;2
2022;SACATEPEQUEZ;PASTORES;1m-2m;F;1
2022;SACATEPEQUEZ;SAN ANTONIO AGUAS CALIENTES;1m-2m;F;2
2022;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;1m-2m;F;1
2022;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;1m-2m;F;1
2022;SACATEPEQUEZ;SANTA LUCÍA MILPAS ALTAS;1m-2m;F;1
2022;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;1m-2m;F;2
2022;SACATEPEQUEZ;SUMPANGO;1m-2m;F;1
2022;SAN MARCOS;ESQUIPULAS PALO GORDO;1m-2m;F;3
2022;SAN MARCOS;MALACATÁN;1m-2m;F;16
2022;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;1m-2m;F;2
2022;SAN MARCOS;SAN RAFAEL PIÉ DE LA CUESTA;1m-2m;F;1
2022;SAN MARCOS;TEJUTLA;1m-2m;F;1
2022;SANTA ROSA;BARBERENA;1m-2m;F;6
2022;SANTA ROSA;CASILLAS;1m-2m;F;3
2022;SANTA ROSA;CHIQUIMULILLA;1m-2m;F;2
2022;SANTA ROSA;CUILAPA;1m-2m;F;2
2022;SANTA ROSA;GUAZACAPÁN;1m-2m;F;2
2022;SANTA ROSA;NUEVA SANTA ROSA;1m-2m;F;2
2022;SANTA ROSA;SANTA CRUZ NARANJO;1m-2m;F;3
2022;SANTA ROSA;SANTA ROSA DE LIMA;1m-2m;F;2
2022;SOLOLA;SAN ANDRÉS SEMETABAJ;1m-2m;F;1
2022;SOLOLA;SANTA CATARINA IXTAHUACÁN;1m-2m;F;1
2022;SOLOLA;SOLOLÁ;1m-2m;F;2
2022;SUCHITEPEQUEZ;PATULUL;1m-2m;F;4
2022;SUCHITEPEQUEZ;SANTA BÁRBARA;1m-2m;F;2
2022;TOTONICAPAN;MOMOSTENANGO;1m-2m;F;1
2022;TOTONICAPAN;SAN BARTOLO;1m-2m;F;2
2022;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;1m-2m;F;10
2022;TOTONICAPAN;SAN FRANCISCO EL ALTO;1m-2m;F;1
2022;TOTONICAPAN;SANTA LUCÍA LA REFORMA;1m-2m;F;1
2022;TOTONICAPAN;TOTONICAPÁN;1m-2m;F;7
2022;ZACAPA;CABAÑAS;1m-2m;F;1
2023;ALTA VERAPAZ;CAHABÓN;1m-2m;F;2
2023;ALTA VERAPAZ;COBÁN;1m-2m;F;4
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;1m-2m;F;3
2023;ALTA VERAPAZ;LANQUÍN;1m-2m;F;2
2023;ALTA VERAPAZ;LA TINTA;1m-2m;F;3
2023;ALTA VERAPAZ;RAXRUHA;1m-2m;F;2
2023;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;1m-2m;F;3
2023;ALTA VERAPAZ;SAN JUAN CHAMELCO;1m-2m;F;1
2023;ALTA VERAPAZ;SAN PEDRO CARCHÁ;1m-2m;F;3
2023;ALTA VERAPAZ;SENAHÚ;1m-2m;F;3
2023;BAJA VERAPAZ;CUBULCO;1m-2m;F;1
2023;BAJA VERAPAZ;PURULHÁ;1m-2m;F;2
2023;BAJA VERAPAZ;SALAMÁ;1m-2m;F;3
2023;CHIMALTENANGO;ACATENANGO;1m-2m;F;3
2023;CHIMALTENANGO;CHIMALTENANGO;1m-2m;F;23
2023;CHIMALTENANGO;EL TEJAR;1m-2m;F;4
2023;CHIMALTENANGO;PATZÚN;1m-2m;F;3
2023;CHIMALTENANGO;SAN ANDRÉS ITZAPA;1m-2m;F;4
2023;CHIMALTENANGO;SAN JOSÉ POAQUIL;1m-2m;F;1
2023;CHIMALTENANGO;SAN JUAN COMALAPA;1m-2m;F;7
2023;CHIMALTENANGO;SAN MARTÍN JILOTEPEQUE;1m-2m;F;6
2023;CHIMALTENANGO;SANTA APOLONIA;1m-2m;F;1
2023;CHIMALTENANGO;SANTA CRUZ BALANYÁ;1m-2m;F;12
2023;CHIMALTENANGO;TECPÁN GUATEMALA;1m-2m;F;46
2023;CHIMALTENANGO;YEPOCAPA;1m-2m;F;2
2023;CHIMALTENANGO;ZARAGOZA;1m-2m;F;3
2023;CHIQUIMULA;CAMOTÁN;1m-2m;F;1
2023;CHIQUIMULA;CHIQUIMULA;1m-2m;F;24
2023;CHIQUIMULA;CONCEPCIÓN LAS MINAS;1m-2m;F;1
2023;CHIQUIMULA;ESQUIPULAS;1m-2m;F;2
2023;CHIQUIMULA;IPALA;1m-2m;F;1
2023;CHIQUIMULA;JOCOTÁN;1m-2m;F;2
2023;CHIQUIMULA;OLOPA;1m-2m;F;3
2023;CHIQUIMULA;QUETZALTEPEQUE;1m-2m;F;2
2023;CHIQUIMULA;SAN JUAN LA ERMITA;1m-2m;F;2
2023;EL PETEN;FLORES;1m-2m;F;1
2023;EL PETEN;LA LIBERTAD;1m-2m;F;24
2023;EL PETEN;LAS CRUCES;1m-2m;F;26
2023;EL PETEN;MELCHOR DE MENCOS;1m-2m;F;1
2023;EL PETEN;SAN FRANCISCO;1m-2m;F;1
2023;EL PETEN;SAYAXCHÉ;1m-2m;F;37
2023;EL PROGRESO;SANARATE;1m-2m;F;2
2023;ESCUINTLA;ESCUINTLA;1m-2m;F;10
2023;ESCUINTLA;MASAGUA;1m-2m;F;2
2023;ESCUINTLA;NUEVA CONCEPCIÓN;1m-2m;F;2
2023;ESCUINTLA;PALÍN;1m-2m;F;3
2023;ESCUINTLA;PUERTO DE SAN JOSÉ;1m-2m;F;1
2023;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;1m-2m;F;4
2023;ESCUINTLA;SIQUINALÁ;1m-2m;F;2
2023;ESCUINTLA;TIQUISATE;1m-2m;F;5
2023;GUATEMALA;AMATITLÁN;1m-2m;F;8
2023;GUATEMALA;CHINAUTLA;1m-2m;F;3
2023;GUATEMALA;FRAIJANES;1m-2m;F;6
2023;GUATEMALA;GUATEMALA;1m-2m;F;38
2023;GUATEMALA;MIXCO;1m-2m;F;10
2023;GUATEMALA;PALENCIA;1m-2m;F;1
2023;GUATEMALA;SAN JOSÉ DEL GOLFO;1m-2m;F;1
2023;GUATEMALA;SAN JOSÉ PINULA;1m-2m;F;19
2023;GUATEMALA;SAN JUAN SACATEPÉQUEZ;1m-2m;F;7
2023;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;1m-2m;F;2
2023;GUATEMALA;SAN RAYMUNDO;1m-2m;F;1
2023;GUATEMALA;SANTA CATARINA PINULA;1m-2m;F;3
2023;GUATEMALA;VILLA CANALES;1m-2m;F;9
2023;GUATEMALA;VILLA NUEVA;1m-2m;F;2
2023;HUEHUETENANGO;AGUACATÁN;1m-2m;F;43
2023;HUEHUETENANGO;BARILLAS;1m-2m;F;3
2023;HUEHUETENANGO;CHIANTLA;1m-2m;F;2
2023;HUEHUETENANGO;COLOTENANGO;1m-2m;F;3
2023;HUEHUETENANGO;CUILCO;1m-2m;F;1
2023;HUEHUETENANGO;HUEHUETENANGO;1m-2m;F;7
2023;HUEHUETENANGO;JACALTENANGO;1m-2m;F;2
2023;HUEHUETENANGO;LA LIBERTAD;1m-2m;F;4
2023;HUEHUETENANGO;NENTÓN;1m-2m;F;4
2023;HUEHUETENANGO;PETATÁN;1m-2m;F;1
2023;HUEHUETENANGO;SAN GASPAR IXCHIL;1m-2m;F;1
2023;HUEHUETENANGO;SAN ILDELFONSO IXTAHUACÁN;1m-2m;F;2
2023;HUEHUETENANGO;SAN JUAN IXCOY;1m-2m;F;7
2023;HUEHUETENANGO;SAN MATEO IXTATÁN;1m-2m;F;18
2023;HUEHUETENANGO;SAN MIGUEL ACATÁN;1m-2m;F;3
2023;HUEHUETENANGO;SAN PEDRO NECTA;1m-2m;F;1
2023;HUEHUETENANGO;SAN PEDRO SOLOMA;1m-2m;F;3
2023;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;1m-2m;F;6
2023;HUEHUETENANGO;SAN RAFAEL PETZAL;1m-2m;F;2
2023;HUEHUETENANGO;SAN SEBASTIÁN COATÁN;1m-2m;F;3
2023;HUEHUETENANGO;SAN SEBASTIÁN HUEHUETENANGO;1m-2m;F;35
2023;HUEHUETENANGO;SANTA BÁRBARA;1m-2m;F;5
2023;HUEHUETENANGO;SANTA EULALIA;1m-2m;F;2
2023;HUEHUETENANGO;TECTITÁN;1m-2m;F;5
2023;IZABAL;LIVINGSTON;1m-2m;F;1
2023;IZABAL;LOS AMATES;1m-2m;F;3
2023;IZABAL;MORALES;1m-2m;F;1
2023;IZABAL;PUERTO BARRIOS;1m-2m;F;1
2023;JALAPA;JALAPA;1m-2m;F;7
2023;JALAPA;MATAQUESCUINTLA;1m-2m;F;1
2023;JALAPA;MONJAS;1m-2m;F;1
2023;JALAPA;SAN PEDRO PINULA;1m-2m;F;2
2023;JUTIAPA;COMAPA;1m-2m;F;1
2023;JUTIAPA;CONGUACO;1m-2m;F;1
2023;JUTIAPA;JUTIAPA;1m-2m;F;7
2023;JUTIAPA;SAN JOSÉ ACATEMPA;1m-2m;F;1
