Año;Departamento;Municipio;CIE-10;Diagnóstico;GrupoEtario;Sexo;Casos
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;C:22;Tumor maligno del hígado y de las vías biliares intrahepáticas;40 a 44 años;F;2
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;C:53;Tumor maligno del cuello del útero;40 a 44 años;F;2
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;C:58;Tumor maligno de la placenta;40 a 44 años;F;1
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;C:77;Tumor maligno secundario y el no especificado de los ganglios linfáticos;40 a 44 años;F;1
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;C:85;Linfoma no Hodgkin de otro tipo y el no especificado;40 a 44 años;F;1
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;C:91;Leucemia linfoide;40 a 44 años;F;1
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;D:01;Carcinoma in situ de otros órganos digestivos y de los no especificados;40 a 44 años;F;2
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;16
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;13
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;34
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;45
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:15;Hipertensión secundaria;40 a 44 años;F;1
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:20;Angina de pecho;40 a 44 años;F;1
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:21;Infarto agudo del miocardio;40 a 44 años;F;1
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:50;Insuficiencia cardíaca;40 a 44 años;F;1
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:62;Otras hemorragias intracraneales no traumáticas;40 a 44 años;F;1
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;40 a 44 años;F;1
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:74;Embolia y trombosis arteriales;40 a 44 años;F;2
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:80;Flebitis y tromboflebitis;40 a 44 años;F;1
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:82;Otras embolias y trombosis venosas;40 a 44 años;F;2
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;2
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:87;Otros trastornos de las venas;40 a 44 años;F;1
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;J:44;Otras enfermedades pulmonares obstructivas crónicas;40 a 44 años;F;5
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;J:45;Asma;40 a 44 años;F;1
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;N:18;Insuficiencia renal crónica;40 a 44 años;F;5
2020;SACATEPEQUEZ;CIUDAD VIEJA;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;5
2020;SACATEPEQUEZ;CIUDAD VIEJA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;12
2020;SACATEPEQUEZ;CIUDAD VIEJA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;21
2020;SACATEPEQUEZ;CIUDAD VIEJA;J:45;Asma;40 a 44 años;F;1
2020;SACATEPEQUEZ;JOCOTENANGO;C:54;Tumor maligno del cuerpo del útero;40 a 44 años;F;1
2020;SACATEPEQUEZ;JOCOTENANGO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;4
2020;SACATEPEQUEZ;JOCOTENANGO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;8
2020;SACATEPEQUEZ;JOCOTENANGO;J:45;Asma;40 a 44 años;F;2
2020;SACATEPEQUEZ;MAGDALENA MILPAS ALTAS;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;3
2020;SACATEPEQUEZ;MAGDALENA MILPAS ALTAS;I:10;Hipertensión esencial (primaria);40 a 44 años;F;2
2020;SACATEPEQUEZ;MAGDALENA MILPAS ALTAS;I:84;Hemorroides;40 a 44 años;F;2
2020;SACATEPEQUEZ;MAGDALENA MILPAS ALTAS;I:87;Otros trastornos de las venas;40 a 44 años;F;1
2020;SACATEPEQUEZ;PASTORES;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;8
2020;SACATEPEQUEZ;PASTORES;I:10;Hipertensión esencial (primaria);40 a 44 años;F;8
2020;SACATEPEQUEZ;SAN ANTONIO AGUAS CALIENTES;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;10
2020;SACATEPEQUEZ;SAN ANTONIO AGUAS CALIENTES;I:10;Hipertensión esencial (primaria);40 a 44 años;F;10
2020;SACATEPEQUEZ;SAN BARTOLOMÉ MILPAS ALTAS;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;12
2020;SACATEPEQUEZ;SAN BARTOLOMÉ MILPAS ALTAS;I:00;Fiebre reumática sin mención de complicación cardíaca;40 a 44 años;F;2
2020;SACATEPEQUEZ;SAN BARTOLOMÉ MILPAS ALTAS;I:10;Hipertensión esencial (primaria);40 a 44 años;F;6
2020;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;C:16;Tumor maligno del estómago;40 a 44 años;F;1
2020;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;14
2020;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;10
2020;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;J:45;Asma;40 a 44 años;F;5
2020;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;7
2020;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;I:10;Hipertensión esencial (primaria);40 a 44 años;F;12
2020;SACATEPEQUEZ;SANTA CATARINA BARAHONA;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;1
2020;SACATEPEQUEZ;SANTA CATARINA BARAHONA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;4
2020;SACATEPEQUEZ;SANTA CATARINA BARAHONA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;1
2020;SACATEPEQUEZ;SANTA LUCÍA MILPAS ALTAS;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;16
2020;SACATEPEQUEZ;SANTA LUCÍA MILPAS ALTAS;I:10;Hipertensión esencial (primaria);40 a 44 años;F;11
2020;SACATEPEQUEZ;SANTA LUCÍA MILPAS ALTAS;I:84;Hemorroides;40 a 44 años;F;1
2020;SACATEPEQUEZ;SANTA LUCÍA MILPAS ALTAS;J:45;Asma;40 a 44 años;F;2
2020;SACATEPEQUEZ;SANTA MARÍA DE JESÚS;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;4
2020;SACATEPEQUEZ;SANTA MARÍA DE JESÚS;I:10;Hipertensión esencial (primaria);40 a 44 años;F;2
2020;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;1
2020;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;18
2020;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;8
2020;SACATEPEQUEZ;SANTO DOMINGO XENACOJ;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;1
2020;SACATEPEQUEZ;SANTO DOMINGO XENACOJ;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;8
2020;SACATEPEQUEZ;SANTO DOMINGO XENACOJ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;6
2020;SACATEPEQUEZ;SUMPANGO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;20
2020;SACATEPEQUEZ;SUMPANGO;I:00;Fiebre reumática sin mención de complicación cardíaca;40 a 44 años;F;1
2020;SACATEPEQUEZ;SUMPANGO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;16
2020;SACATEPEQUEZ;SUMPANGO;I:84;Hemorroides;40 a 44 años;F;1
2020;SACATEPEQUEZ;SUMPANGO;I:86;Várices de otros sitios;40 a 44 años;F;1
2020;SACATEPEQUEZ;SUMPANGO;I:87;Otros trastornos de las venas;40 a 44 años;F;1
2020;SAN MARCOS;AYUTLA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;21
2020;SAN MARCOS;AYUTLA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;22
2020;SAN MARCOS;CATARINA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;17
2020;SAN MARCOS;CATARINA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;40
2020;SAN MARCOS;CATARINA;I:84;Hemorroides;40 a 44 años;F;5
2020;SAN MARCOS;CATARINA;J:45;Asma;40 a 44 años;F;2
2020;SAN MARCOS;COMITANCILLO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;5
2020;SAN MARCOS;COMITANCILLO;I:15;Hipertensión secundaria;40 a 44 años;F;7
2020;SAN MARCOS;COMITANCILLO;J:45;Asma;40 a 44 años;F;1
2020;SAN MARCOS;CONCEPCIÓN TUTUAPA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;5
2020;SAN MARCOS;CONCEPCIÓN TUTUAPA;I:84;Hemorroides;40 a 44 años;F;1
2020;SAN MARCOS;EL QUETZAL;I:10;Hipertensión esencial (primaria);40 a 44 años;F;33
2020;SAN MARCOS;EL QUETZAL;I:84;Hemorroides;40 a 44 años;F;2
2020;SAN MARCOS;EL RODEO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;7
2020;SAN MARCOS;EL RODEO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;17
2020;SAN MARCOS;EL RODEO;I:50;Insuficiencia cardíaca;40 a 44 años;F;1
2020;SAN MARCOS;EL RODEO;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;SAN MARCOS;EL TUMBADOR;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;11
2020;SAN MARCOS;EL TUMBADOR;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;3
2020;SAN MARCOS;EL TUMBADOR;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;18
2020;SAN MARCOS;EL TUMBADOR;I:10;Hipertensión esencial (primaria);40 a 44 años;F;72
2020;SAN MARCOS;EL TUMBADOR;I:11;Enfermedad cardíaca hipertensiva;40 a 44 años;F;1
2020;SAN MARCOS;EL TUMBADOR;I:15;Hipertensión secundaria;40 a 44 años;F;9
2020;SAN MARCOS;EL TUMBADOR;I:84;Hemorroides;40 a 44 años;F;1
2020;SAN MARCOS;EL TUMBADOR;I:87;Otros trastornos de las venas;40 a 44 años;F;1
2020;SAN MARCOS;EL TUMBADOR;I:97;Trastornos del sistema circulatorio consecutivos a procedimientos, no  clasificados en otra parte;40 a 44 años;F;5
2020;SAN MARCOS;EL TUMBADOR;J:45;Asma;40 a 44 años;F;4
2020;SAN MARCOS;EL TUMBADOR;N:19;Insuficiencia renal no especificada;40 a 44 años;F;1
2020;SAN MARCOS;ESQUIPULAS PALO GORDO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;4
2020;SAN MARCOS;ESQUIPULAS PALO GORDO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;9
2020;SAN MARCOS;IXCHIGUÁN;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;1
2020;SAN MARCOS;IXCHIGUÁN;I:10;Hipertensión esencial (primaria);40 a 44 años;F;15
2020;SAN MARCOS;IXCHIGUÁN;I:15;Hipertensión secundaria;40 a 44 años;F;18
2020;SAN MARCOS;IXCHIGUÁN;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;SAN MARCOS;LA REFORMA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;8
2020;SAN MARCOS;LA REFORMA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;18
2020;SAN MARCOS;LA REFORMA;I:15;Hipertensión secundaria;40 a 44 años;F;1
2020;SAN MARCOS;LA REFORMA;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;SAN MARCOS;LA REFORMA;I:84;Hemorroides;40 a 44 años;F;1
2020;SAN MARCOS;LA REFORMA;J:44;Otras enfermedades pulmonares obstructivas crónicas;40 a 44 años;F;1
2020;SAN MARCOS;LA REFORMA;J:45;Asma;40 a 44 años;F;4
2020;SAN MARCOS;MALACATÁN;D:07;Carcinoma in situ de otros órganos genitales y de los no especificados;40 a 44 años;F;1
2020;SAN MARCOS;MALACATÁN;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;4
2020;SAN MARCOS;MALACATÁN;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;28
2020;SAN MARCOS;MALACATÁN;E:12;Diabetes mellitus asociada con desnutrición;40 a 44 años;F;20
2020;SAN MARCOS;MALACATÁN;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;6
2020;SAN MARCOS;MALACATÁN;I:01;Fiebre reumática con complicación cardíaca;40 a 44 años;F;1
2020;SAN MARCOS;MALACATÁN;I:02;Corea reumática;40 a 44 años;F;1
2020;SAN MARCOS;MALACATÁN;I:09;Otras enfermedades reumáticas del corazón;40 a 44 años;F;1
2020;SAN MARCOS;MALACATÁN;I:10;Hipertensión esencial (primaria);40 a 44 años;F;31
2020;SAN MARCOS;MALACATÁN;I:11;Enfermedad cardíaca hipertensiva;40 a 44 años;F;1
2020;SAN MARCOS;MALACATÁN;I:15;Hipertensión secundaria;40 a 44 años;F;1
2020;SAN MARCOS;MALACATÁN;I:84;Hemorroides;40 a 44 años;F;1
2020;SAN MARCOS;MALACATÁN;J:44;Otras enfermedades pulmonares obstructivas crónicas;40 a 44 años;F;2
2020;SAN MARCOS;MALACATÁN;J:45;Asma;40 a 44 años;F;6
2020;SAN MARCOS;NUEVO PROGRESO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;14
2020;SAN MARCOS;NUEVO PROGRESO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;11
2020;SAN MARCOS;NUEVO PROGRESO;J:45;Asma;40 a 44 años;F;3
2020;SAN MARCOS;OCÓS;C:53;Tumor maligno del cuello del útero;40 a 44 años;F;1
2020;SAN MARCOS;OCÓS;C:54;Tumor maligno del cuerpo del útero;40 a 44 años;F;2
2020;SAN MARCOS;OCÓS;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;33
2020;SAN MARCOS;OCÓS;I:10;Hipertensión esencial (primaria);40 a 44 años;F;75
2020;SAN MARCOS;OCÓS;I:15;Hipertensión secundaria;40 a 44 años;F;3
2020;SAN MARCOS;OCÓS;I:97;Trastornos del sistema circulatorio consecutivos a procedimientos, no  clasificados en otra parte;40 a 44 años;F;1
2020;SAN MARCOS;OCÓS;J:44;Otras enfermedades pulmonares obstructivas crónicas;40 a 44 años;F;1
2020;SAN MARCOS;OCÓS;N:18;Insuficiencia renal crónica;40 a 44 años;F;2
2020;SAN MARCOS;PAJAPITA;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;1
2020;SAN MARCOS;PAJAPITA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;18
2020;SAN MARCOS;PAJAPITA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;31
2020;SAN MARCOS;PAJAPITA;I:84;Hemorroides;40 a 44 años;F;1
2020;SAN MARCOS;PAJAPITA;I:88;Linfadenitis inespecífica;40 a 44 años;F;1
2020;SAN MARCOS;RÍO BLANCO;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;1
2020;SAN MARCOS;RÍO BLANCO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;1
2020;SAN MARCOS;RÍO BLANCO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;9
2020;SAN MARCOS;RÍO BLANCO;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;SAN MARCOS;RÍO BLANCO;I:97;Trastornos del sistema circulatorio consecutivos a procedimientos, no  clasificados en otra parte;40 a 44 años;F;1
2020;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;1
2020;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;13
2020;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;47
2020;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;I:84;Hemorroides;40 a 44 años;F;1
2020;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:45;Asma;40 a 44 años;F;1
2020;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;2
2020;SAN MARCOS;SAN CRISTÓBAL CUCHO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;1
2020;SAN MARCOS;SAN CRISTÓBAL CUCHO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;23
2020;SAN MARCOS;SAN CRISTÓBAL CUCHO;J:45;Asma;40 a 44 años;F;2
2020;SAN MARCOS;SAN JOSÉ OJETENAM;I:10;Hipertensión esencial (primaria);40 a 44 años;F;14
2020;SAN MARCOS;SAN JOSÉ OJETENAM;I:84;Hemorroides;40 a 44 años;F;1
2020;SAN MARCOS;SAN JOSÉ OJETENAM;J:45;Asma;40 a 44 años;F;2
2020;SAN MARCOS;SAN LORENZO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;1
2020;SAN MARCOS;SAN LORENZO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;4
2020;SAN MARCOS;SAN LORENZO;I:15;Hipertensión secundaria;40 a 44 años;F;1
2020;SAN MARCOS;SAN LORENZO;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;SAN MARCOS;SAN LORENZO;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;40 a 44 años;F;1
2020;SAN MARCOS;SAN MARCOS;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;10
2020;SAN MARCOS;SAN MARCOS;I:10;Hipertensión esencial (primaria);40 a 44 años;F;34
2020;SAN MARCOS;SAN MARCOS;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;SAN MARCOS;SAN MARCOS;I:84;Hemorroides;40 a 44 años;F;1
2020;SAN MARCOS;SAN MARCOS;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;40 a 44 años;F;1
2020;SAN MARCOS;SAN MARCOS;I:97;Trastornos del sistema circulatorio consecutivos a procedimientos, no  clasificados en otra parte;40 a 44 años;F;3
2020;SAN MARCOS;SAN MARCOS;J:45;Asma;40 a 44 años;F;5
2020;SAN MARCOS;SAN MIGUEL IXTAHUACÁN;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;7
2020;SAN MARCOS;SAN MIGUEL IXTAHUACÁN;I:10;Hipertensión esencial (primaria);40 a 44 años;F;25
2020;SAN MARCOS;SAN PABLO;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;1
2020;SAN MARCOS;SAN PABLO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;36
2020;SAN MARCOS;SAN PABLO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;44
2020;SAN MARCOS;SAN PABLO;I:84;Hemorroides;40 a 44 años;F;1
2020;SAN MARCOS;SAN PABLO;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;40 a 44 años;F;1
2020;SAN MARCOS;SAN PABLO;I:97;Trastornos del sistema circulatorio consecutivos a procedimientos, no  clasificados en otra parte;40 a 44 años;F;1
2020;SAN MARCOS;SAN PABLO;J:45;Asma;40 a 44 años;F;5
2020;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;3
2020;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;6
2020;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;1
2020;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;73
2020;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;I:15;Hipertensión secundaria;40 a 44 años;F;1
2020;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;I:84;Hemorroides;40 a 44 años;F;1
2020;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;I:86;Várices de otros sitios;40 a 44 años;F;3
2020;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;I:88;Linfadenitis inespecífica;40 a 44 años;F;2
2020;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;J:45;Asma;40 a 44 años;F;3
2020;SAN MARCOS;SAN RAFAEL PIÉ DE LA CUESTA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;8
2020;SAN MARCOS;SAN RAFAEL PIÉ DE LA CUESTA;I:15;Hipertensión secundaria;40 a 44 años;F;9
2020;SAN MARCOS;SIPACAPA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;8
2020;SAN MARCOS;SIPACAPA;I:15;Hipertensión secundaria;40 a 44 años;F;1
2020;SAN MARCOS;SIPACAPA;I:86;Várices de otros sitios;40 a 44 años;F;1
2020;SAN MARCOS;TACANÁ;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;1
2020;SAN MARCOS;TACANÁ;I:10;Hipertensión esencial (primaria);40 a 44 años;F;42
2020;SAN MARCOS;TACANÁ;I:84;Hemorroides;40 a 44 años;F;1
2020;SAN MARCOS;TACANÁ;J:45;Asma;40 a 44 años;F;4
2020;SAN MARCOS;TAJUMULCO;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;9
2020;SAN MARCOS;TAJUMULCO;I:10;Hipertensión esencial (primaria);40 a 44 años;F;15
2020;SAN MARCOS;TAJUMULCO;I:87;Otros trastornos de las venas;40 a 44 años;F;1
2020;SAN MARCOS;TAJUMULCO;J:45;Asma;40 a 44 años;F;2
2020;SAN MARCOS;TEJUTLA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;10
2020;SAN MARCOS;TEJUTLA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;29
2020;SANTA ROSA;BARBERENA;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;1
2020;SANTA ROSA;BARBERENA;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;9
2020;SANTA ROSA;BARBERENA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;76
2020;SANTA ROSA;BARBERENA;I:00;Fiebre reumática sin mención de complicación cardíaca;40 a 44 años;F;21
2020;SANTA ROSA;BARBERENA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;100
2020;SANTA ROSA;BARBERENA;I:84;Hemorroides;40 a 44 años;F;2
2020;SANTA ROSA;BARBERENA;I:87;Otros trastornos de las venas;40 a 44 años;F;2
2020;SANTA ROSA;BARBERENA;I:99;Otros trastornos y los no especificados del sistema circulatorio;40 a 44 años;F;1
2020;SANTA ROSA;BARBERENA;J:45;Asma;40 a 44 años;F;11
2020;SANTA ROSA;BARBERENA;N:19;Insuficiencia renal no especificada;40 a 44 años;F;6
2020;SANTA ROSA;CASILLAS;E:13;Otras diabetes mellitus especificadas;40 a 44 años;F;4
2020;SANTA ROSA;CASILLAS;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;44
2020;SANTA ROSA;CASILLAS;I:00;Fiebre reumática sin mención de complicación cardíaca;40 a 44 años;F;5
2020;SANTA ROSA;CASILLAS;I:10;Hipertensión esencial (primaria);40 a 44 años;F;87
2020;SANTA ROSA;CASILLAS;I:11;Enfermedad cardíaca hipertensiva;40 a 44 años;F;2
2020;SANTA ROSA;CASILLAS;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;40 a 44 años;F;1
2020;SANTA ROSA;CASILLAS;I:74;Embolia y trombosis arteriales;40 a 44 años;F;4
2020;SANTA ROSA;CASILLAS;I:82;Otras embolias y trombosis venosas;40 a 44 años;F;5
2020;SANTA ROSA;CASILLAS;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;8
2020;SANTA ROSA;CASILLAS;I:87;Otros trastornos de las venas;40 a 44 años;F;1
2020;SANTA ROSA;CASILLAS;I:99;Otros trastornos y los no especificados del sistema circulatorio;40 a 44 años;F;8
2020;SANTA ROSA;CASILLAS;J:45;Asma;40 a 44 años;F;1
2020;SANTA ROSA;CHIQUIMULILLA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;152
2020;SANTA ROSA;CHIQUIMULILLA;I:00;Fiebre reumática sin mención de complicación cardíaca;40 a 44 años;F;1
2020;SANTA ROSA;CHIQUIMULILLA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;194
2020;SANTA ROSA;CHIQUIMULILLA;J:45;Asma;40 a 44 años;F;3
2020;SANTA ROSA;CUILAPA;C:50;Tumor maligno de la mama;40 a 44 años;F;1
2020;SANTA ROSA;CUILAPA;C:53;Tumor maligno del cuello del útero;40 a 44 años;F;5
2020;SANTA ROSA;CUILAPA;C:55;Tumor maligno del útero, parte no especificada;40 a 44 años;F;1
2020;SANTA ROSA;CUILAPA;C:56;Tumor maligno del ovario;40 a 44 años;F;1
2020;SANTA ROSA;CUILAPA;C:88;Enfermedades inmunoproliferativas malignas;40 a 44 años;F;1
2020;SANTA ROSA;CUILAPA;D:06;Carcinoma in situ del cuello del útero;40 a 44 años;F;2
2020;SANTA ROSA;CUILAPA;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;F;44
2020;SANTA ROSA;CUILAPA;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;14
2020;SANTA ROSA;CUILAPA;E:12;Diabetes mellitus asociada con desnutrición;40 a 44 años;F;1
2020;SANTA ROSA;CUILAPA;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;60
2020;SANTA ROSA;CUILAPA;I:00;Fiebre reumática sin mención de complicación cardíaca;40 a 44 años;F;1
2020;SANTA ROSA;CUILAPA;I:10;Hipertensión esencial (primaria);40 a 44 años;F;89
2020;SANTA ROSA;CUILAPA;I:11;Enfermedad cardíaca hipertensiva;40 a 44 años;F;1
2020;SANTA ROSA;CUILAPA;I:47;Taquicardia paroxística;40 a 44 años;F;2
2020;SANTA ROSA;CUILAPA;I:60;Hemorragia subaracnoidea;40 a 44 años;F;1
2020;SANTA ROSA;CUILAPA;I:61;Hemorragia intraencefálica;40 a 44 años;F;4
2020;SANTA ROSA;CUILAPA;I:67;Otras enfermedades cerebrovasculares;40 a 44 años;F;2
2020;SANTA ROSA;CUILAPA;I:73;Otras enfermedades vasculares periféricas;40 a 44 años;F;1
2020;SANTA ROSA;CUILAPA;I:80;Flebitis y tromboflebitis;40 a 44 años;F;3
2020;SANTA ROSA;CUILAPA;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1
2020;SANTA ROSA;CUILAPA;I:84;Hemorroides;40 a 44 años;F;3
2020;SANTA ROSA;CUILAPA;I:87;Otros trastornos de las venas;40 a 44 años;F;9
2020;SANTA ROSA;CUILAPA;J:44;Otras enfermedades pulmonares obstructivas crónicas;40 a 44 años;F;1
