Año;Departamento;Municipio;CIE-10;Diagnóstico;Grupo Etario;Sexo;Casos;tipo_diagnostico
2023;EL PETEN;SAN BENITO;I:50;Insuficiencia cardíaca;65 a 69 años;M;4;5
2023;EL PETEN;SAN BENITO;I:50;Insuficiencia cardíaca;70+;F;20;5
2023;EL PETEN;SAN BENITO;I:50;Insuficiencia cardíaca;70+;M;24;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;F;2;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;< 1 mes;M;2;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;1m a < 2m;M;2;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;F;3;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;M;7;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;1a a 4 años;F;4;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;1a a 4 años;M;1;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;5 a 9 años;F;3;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;5 a 9 años;M;4;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;10 a 14 años;F;5;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;10 a 14 años;M;1;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;15 a 19 años;F;3;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;15 a 19 años;M;2;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;20 a 24 años;F;2;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;20 a 24 años;M;2;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;25 a 29 años;F;9;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;25 a 29 años;M;1;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;30 a 34 años;F;12;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;30 a 34 años;M;1;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;35 a 39 años;F;7;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;35 a 39 años;M;2;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;40 a 44 años;F;7;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;45 a 49 años;F;11;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;45 a 49 años;M;5;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;50 a 54 años;F;7;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;50 a 54 años;M;4;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;55 a 59 años;F;14;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;55 a 59 años;M;6;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;60 a 64 años;F;13;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;65 a 69 años;F;14;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;65 a 69 años;M;7;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;70+;F;28;5
2023;EL PETEN;SAN BENITO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;70+;M;14;5
2023;EL PETEN;SAN BENITO;I:60;Hemorragia subaracnoidea;10 a 14 años;F;1;5
2023;EL PETEN;SAN BENITO;I:60;Hemorragia subaracnoidea;25 a 29 años;M;1;5
2023;EL PETEN;SAN BENITO;I:60;Hemorragia subaracnoidea;70+;F;1;5
2023;EL PETEN;SAN BENITO;I:62;Otras hemorragias intracraneales no traumáticas;30 a 34 años;M;1;5
2023;EL PETEN;SAN BENITO;I:62;Otras hemorragias intracraneales no traumáticas;60 a 64 años;M;1;5
2023;EL PETEN;SAN BENITO;I:63;Infarto cerebral;35 a 39 años;F;1;5
2023;EL PETEN;SAN BENITO;I:63;Infarto cerebral;55 a 59 años;F;1;5
2023;EL PETEN;SAN BENITO;I:63;Infarto cerebral;55 a 59 años;M;1;5
2023;EL PETEN;SAN BENITO;I:63;Infarto cerebral;70+;F;2;5
2023;EL PETEN;SAN BENITO;I:63;Infarto cerebral;70+;M;3;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;10 a 14 años;F;1;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;15 a 19 años;F;1;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;15 a 19 años;M;1;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;20 a 24 años;F;2;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;20 a 24 años;M;1;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;30 a 34 años;M;3;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;35 a 39 años;F;1;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;35 a 39 años;M;1;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;40 a 44 años;F;4;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;40 a 44 años;M;2;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;45 a 49 años;F;5;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;45 a 49 años;M;2;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;50 a 54 años;F;5;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;50 a 54 años;M;2;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;55 a 59 años;F;5;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;55 a 59 años;M;2;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;60 a 64 años;F;8;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;60 a 64 años;M;2;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;65 a 69 años;F;2;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;65 a 69 años;M;7;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;70+;F;12;5
2023;EL PETEN;SAN BENITO;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;70+;M;18;5
2023;EL PETEN;SAN BENITO;I:65;Oclusión y estenosis de las arterias precerebrales sin ocasionar infarto cerebral;50 a 54 años;F;1;5
2023;EL PETEN;SAN BENITO;I:67;Otras enfermedades cerebrovasculares;1m a < 2m;M;1;5
2023;EL PETEN;SAN BENITO;I:67;Otras enfermedades cerebrovasculares;1a a 4 años;F;1;5
2023;EL PETEN;SAN BENITO;I:67;Otras enfermedades cerebrovasculares;40 a 44 años;F;1;5
2023;EL PETEN;SAN BENITO;I:67;Otras enfermedades cerebrovasculares;45 a 49 años;M;1;5
2023;EL PETEN;SAN BENITO;I:67;Otras enfermedades cerebrovasculares;55 a 59 años;F;1;5
2023;EL PETEN;SAN BENITO;I:67;Otras enfermedades cerebrovasculares;55 a 59 años;M;2;5
2023;EL PETEN;SAN BENITO;I:67;Otras enfermedades cerebrovasculares;60 a 64 años;F;1;5
2023;EL PETEN;SAN BENITO;I:67;Otras enfermedades cerebrovasculares;65 a 69 años;F;1;5
2023;EL PETEN;SAN BENITO;I:67;Otras enfermedades cerebrovasculares;70+;F;1;5
2023;EL PETEN;SAN BENITO;I:67;Otras enfermedades cerebrovasculares;70+;M;2;5
2023;EL PETEN;SAN BENITO;I:69;Secuelas de enfermedad cerebrovascular;30 a 34 años;F;1;5
2023;EL PETEN;SAN BENITO;I:69;Secuelas de enfermedad cerebrovascular;35 a 39 años;F;1;5
2023;EL PETEN;SAN BENITO;I:69;Secuelas de enfermedad cerebrovascular;45 a 49 años;F;2;5
2023;EL PETEN;SAN BENITO;I:69;Secuelas de enfermedad cerebrovascular;45 a 49 años;M;1;5
2023;EL PETEN;SAN BENITO;I:69;Secuelas de enfermedad cerebrovascular;60 a 64 años;F;1;5
2023;EL PETEN;SAN BENITO;I:69;Secuelas de enfermedad cerebrovascular;60 a 64 años;M;2;5
2023;EL PETEN;SAN BENITO;I:69;Secuelas de enfermedad cerebrovascular;70+;F;3;5
2023;EL PETEN;SAN BENITO;I:70;Aterosclerosis;20 a 24 años;F;1;5
2023;EL PETEN;SAN BENITO;I:70;Aterosclerosis;25 a 29 años;F;1;5
2023;EL PETEN;SAN BENITO;I:70;Aterosclerosis;45 a 49 años;F;1;5
2023;EL PETEN;SAN BENITO;I:70;Aterosclerosis;65 a 69 años;F;1;5
2023;EL PETEN;SAN BENITO;I:70;Aterosclerosis;65 a 69 años;M;1;5
2023;EL PETEN;SAN BENITO;I:70;Aterosclerosis;70+;M;1;5
2023;EL PETEN;SAN BENITO;I:71;Aneurisma y disección aórticos;20 a 24 años;M;1;5
2023;EL PETEN;SAN BENITO;I:73;Otras enfermedades vasculares periféricas;15 a 19 años;M;1;5
2023;EL PETEN;SAN BENITO;I:73;Otras enfermedades vasculares periféricas;20 a 24 años;F;1;5
2023;EL PETEN;SAN BENITO;I:73;Otras enfermedades vasculares periféricas;40 a 44 años;F;1;5
2023;EL PETEN;SAN BENITO;I:73;Otras enfermedades vasculares periféricas;70+;M;1;5
2023;EL PETEN;SAN BENITO;I:74;Embolia y trombosis arteriales;65 a 69 años;M;1;5
2023;EL PETEN;SAN BENITO;I:77;Otros trastornos arteriales o arteriolares;10 a 14 años;M;10;5
2023;EL PETEN;SAN BENITO;I:77;Otros trastornos arteriales o arteriolares;20 a 24 años;M;3;5
2023;EL PETEN;SAN BENITO;I:77;Otros trastornos arteriales o arteriolares;30 a 34 años;F;1;5
2023;EL PETEN;SAN BENITO;I:77;Otros trastornos arteriales o arteriolares;40 a 44 años;M;1;5
2023;EL PETEN;SAN BENITO;I:77;Otros trastornos arteriales o arteriolares;60 a 64 años;F;1;5
2023;EL PETEN;SAN BENITO;I:80;Flebitis y tromboflebitis;25 a 29 años;M;1;5
2023;EL PETEN;SAN BENITO;I:80;Flebitis y tromboflebitis;40 a 44 años;F;1;5
2023;EL PETEN;SAN BENITO;I:80;Flebitis y tromboflebitis;55 a 59 años;F;1;5
2023;EL PETEN;SAN BENITO;I:80;Flebitis y tromboflebitis;70+;F;2;5
2023;EL PETEN;SAN BENITO;I:82;Otras embolias y trombosis venosas;30 a 34 años;F;1;5
2023;EL PETEN;SAN BENITO;I:82;Otras embolias y trombosis venosas;35 a 39 años;F;2;5
2023;EL PETEN;SAN BENITO;I:82;Otras embolias y trombosis venosas;40 a 44 años;F;2;5
2023;EL PETEN;SAN BENITO;I:82;Otras embolias y trombosis venosas;50 a 54 años;F;1;5
2023;EL PETEN;SAN BENITO;I:82;Otras embolias y trombosis venosas;55 a 59 años;F;2;5
2023;EL PETEN;SAN BENITO;I:82;Otras embolias y trombosis venosas;55 a 59 años;M;1;5
2023;EL PETEN;SAN BENITO;I:82;Otras embolias y trombosis venosas;65 a 69 años;F;2;5
2023;EL PETEN;SAN BENITO;I:82;Otras embolias y trombosis venosas;70+;F;4;5
2023;EL PETEN;SAN BENITO;I:82;Otras embolias y trombosis venosas;70+;M;1;5
2023;EL PETEN;SAN BENITO;I:83;Venas varicosas de los miembros inferiores;25 a 29 años;F;1;5
2023;EL PETEN;SAN BENITO;I:83;Venas varicosas de los miembros inferiores;35 a 39 años;F;1;5
2023;EL PETEN;SAN BENITO;I:83;Venas varicosas de los miembros inferiores;40 a 44 años;F;1;5
2023;EL PETEN;SAN BENITO;I:83;Venas varicosas de los miembros inferiores;45 a 49 años;F;2;5
2023;EL PETEN;SAN BENITO;I:83;Venas varicosas de los miembros inferiores;45 a 49 años;M;1;5
2023;EL PETEN;SAN BENITO;I:83;Venas varicosas de los miembros inferiores;50 a 54 años;F;4;5
2023;EL PETEN;SAN BENITO;I:83;Venas varicosas de los miembros inferiores;55 a 59 años;F;1;5
2023;EL PETEN;SAN BENITO;I:83;Venas varicosas de los miembros inferiores;65 a 69 años;F;1;5
2023;EL PETEN;SAN BENITO;I:83;Venas varicosas de los miembros inferiores;70+;F;2;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;10 a 14 años;F;3;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;15 a 19 años;F;3;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;15 a 19 años;M;1;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;20 a 24 años;F;1;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;25 a 29 años;F;3;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;25 a 29 años;M;1;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;30 a 34 años;F;5;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;30 a 34 años;M;3;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;35 a 39 años;F;5;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;35 a 39 años;M;3;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;40 a 44 años;F;14;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;40 a 44 años;M;2;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;45 a 49 años;F;6;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;45 a 49 años;M;8;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;50 a 54 años;F;3;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;50 a 54 años;M;3;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;55 a 59 años;F;2;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;55 a 59 años;M;4;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;60 a 64 años;F;4;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;60 a 64 años;M;1;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;65 a 69 años;F;1;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;65 a 69 años;M;3;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;70+;F;8;5
2023;EL PETEN;SAN BENITO;I:84;Hemorroides;70+;M;7;5
2023;EL PETEN;SAN BENITO;I:85;Várices esofágicas;20 a 24 años;F;1;5
2023;EL PETEN;SAN BENITO;I:85;Várices esofágicas;40 a 44 años;M;3;5
2023;EL PETEN;SAN BENITO;I:85;Várices esofágicas;50 a 54 años;F;2;5
2023;EL PETEN;SAN BENITO;I:85;Várices esofágicas;55 a 59 años;F;2;5
2023;EL PETEN;SAN BENITO;I:85;Várices esofágicas;55 a 59 años;M;1;5
2023;EL PETEN;SAN BENITO;I:85;Várices esofágicas;60 a 64 años;M;1;5
2023;EL PETEN;SAN BENITO;I:85;Várices esofágicas;65 a 69 años;F;2;5
2023;EL PETEN;SAN BENITO;I:86;Várices de otros sitios;20 a 24 años;M;2;5
2023;EL PETEN;SAN BENITO;I:86;Várices de otros sitios;25 a 29 años;M;6;5
2023;EL PETEN;SAN BENITO;I:86;Várices de otros sitios;30 a 34 años;M;2;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;10 a 14 años;M;1;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;20 a 24 años;F;6;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;25 a 29 años;M;1;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;30 a 34 años;F;1;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;30 a 34 años;M;1;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;35 a 39 años;F;12;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;35 a 39 años;M;2;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;40 a 44 años;F;4;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;40 a 44 años;M;3;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;45 a 49 años;F;16;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;45 a 49 años;M;3;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;50 a 54 años;F;11;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;50 a 54 años;M;1;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;55 a 59 años;F;13;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;55 a 59 años;M;3;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;60 a 64 años;F;7;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;60 a 64 años;M;2;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;65 a 69 años;F;5;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;65 a 69 años;M;3;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;70+;F;8;5
2023;EL PETEN;SAN BENITO;I:87;Otros trastornos de las venas;70+;M;2;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;1a a 4 años;M;2;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;5 a 9 años;M;1;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;10 a 14 años;M;1;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;20 a 24 años;F;1;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;20 a 24 años;M;1;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;25 a 29 años;F;1;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;25 a 29 años;M;2;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;30 a 34 años;F;1;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;30 a 34 años;M;2;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;35 a 39 años;M;2;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;40 a 44 años;F;3;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;45 a 49 años;M;1;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;50 a 54 años;F;2;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;55 a 59 años;F;1;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;60 a 64 años;F;1;5
2023;EL PETEN;SAN BENITO;I:88;Linfadenitis inespecífica;65 a 69 años;F;1;5
2023;EL PETEN;SAN BENITO;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;40 a 44 años;F;2;5
2023;EL PETEN;SAN BENITO;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;50 a 54 años;F;1;5
2023;EL PETEN;SAN BENITO;I:95;Hipotensión;15 a 19 años;F;1;5
2023;EL PETEN;SAN BENITO;I:95;Hipotensión;20 a 24 años;F;2;5
2023;EL PETEN;SAN BENITO;I:95;Hipotensión;20 a 24 años;M;1;5
2023;EL PETEN;SAN BENITO;I:95;Hipotensión;25 a 29 años;F;2;5
2023;EL PETEN;SAN BENITO;I:95;Hipotensión;30 a 34 años;F;1;5
2023;EL PETEN;SAN BENITO;I:95;Hipotensión;30 a 34 años;M;1;5
2023;EL PETEN;SAN BENITO;I:95;Hipotensión;35 a 39 años;F;1;5
2023;EL PETEN;SAN BENITO;I:95;Hipotensión;35 a 39 años;M;1;5
2023;EL PETEN;SAN BENITO;I:95;Hipotensión;40 a 44 años;F;2;5
2023;EL PETEN;SAN BENITO;I:95;Hipotensión;40 a 44 años;M;2;5
2023;EL PETEN;SAN BENITO;I:95;Hipotensión;45 a 49 años;F;2;5
2023;EL PETEN;SAN BENITO;I:95;Hipotensión;50 a 54 años;M;1;5
2023;EL PETEN;SAN BENITO;I:95;Hipotensión;60 a 64 años;F;1;5
2023;EL PETEN;SAN BENITO;I:95;Hipotensión;65 a 69 años;M;1;5
2023;EL PETEN;SAN BENITO;I:95;Hipotensión;70+;M;2;5
2023;EL PETEN;SAN BENITO;I:98;Otros trastornos del sistema circulatorio en enfermedades clasificadas en otra parte;10 a 14 años;M;1;5
2023;EL PETEN;SAN BENITO;I:98;Otros trastornos del sistema circulatorio en enfermedades clasificadas en otra parte;25 a 29 años;F;3;5
2023;EL PETEN;SAN BENITO;I:98;Otros trastornos del sistema circulatorio en enfermedades clasificadas en otra parte;35 a 39 años;M;1;5
2023;EL PETEN;SAN BENITO;I:98;Otros trastornos del sistema circulatorio en enfermedades clasificadas en otra parte;70+;M;1;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;< 1 mes;M;1;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;1m a < 2m;F;3;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;1m a < 2m;M;3;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;2m a < 1 año;F;18;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;2m a < 1 año;M;30;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;1a a 4 años;F;16;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;1a a 4 años;M;22;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;5 a 9 años;F;9;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;5 a 9 años;M;10;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;10 a 14 años;F;5;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;10 a 14 años;M;6;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;20 a 24 años;F;4;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;20 a 24 años;M;2;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;25 a 29 años;F;1;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;25 a 29 años;M;1;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;30 a 34 años;M;1;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;35 a 39 años;F;2;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;35 a 39 años;M;2;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;40 a 44 años;F;1;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;40 a 44 años;M;2;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;45 a 49 años;F;2;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;45 a 49 años;M;1;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;50 a 54 años;F;1;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;50 a 54 años;M;2;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;55 a 59 años;F;4;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;55 a 59 años;M;2;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;60 a 64 años;F;7;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;60 a 64 años;M;6;5
2023;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;65 a 69 años;F;15;5
